order_id,supplier_id,product_id,warehouse_id,order_type
O02926,S002,P443,W03,Urgent
O02927,S005,P466,W01,International
O02928,S044,P138,W18,International
O02929,S001,P272,W11,Standard
O02930,S041,P420,W05,Urgent
O02931,S027,P282,W03,International
O02932,S027,P310,W18,Urgent
O02933,S027,P093,W10,International
O02934,S022,P060,W17,International
O02935,S005,P371,W07,International
O02936,S004,P477,W09,International
O02937,S027,P044,W15,Urgent
O02938,S006,P014,W20,International
O02939,S022,P343,W01,International
O02940,S022,P498,W06,International
O02941,S011,P215,W09,Urgent
O02942,S022,P402,W10,International
O02943,S032,P307,W03,Urgent
O02944,S024,P242,W02,Standard
O02945,S029,P045,W13,International
O02946,S046,P240,W16,Standard
O02947,S038,P167,W14,Standard
O02948,S037,P411,W20,Standard
O02949,S045,P263,W05,Urgent
O02950,S030,P197,W19,Urgent
O02951,S019,P150,W06,Urgent
O02952,S043,P418,W11,Standard
O02953,S030,P010,W04,Standard
O02954,S017,P275,W16,Standard
O02955,S010,P056,W07,Standard
O02956,S040,P484,W15,Standard
O02957,S047,P498,W16,Standard
O02958,S010,P063,W18,International
O02959,S004,P413,W13,International
O02960,S049,P289,W04,Urgent
O02961,S049,P443,W10,Standard
O02962,S008,P342,W06,Standard
O02963,S012,P074,W09,Urgent
O02964,S032,P291,W19,International
O02965,S014,P021,W12,Standard
O02966,S016,P180,W09,Standard
O02967,S003,P188,W02,International
O02968,S008,P391,W13,Urgent
O02969,S021,P204,W03,Urgent
O02970,S042,P408,W19,International
O02971,S047,P356,W08,International
O02972,S030,P213,W09,Standard
O02973,S017,P209,W02,Standard
O02974,S017,P228,W12,International
O02975,S039,P120,W02,Urgent
O02976,S010,P050,W16,International
O02977,S022,P326,W20,International
O02978,S023,P042,W01,International
O02979,S008,P492,W02,Standard
O02980,S039,P087,W15,Standard
O02981,S013,P058,W13,International
O02982,S046,P360,W20,International
O02983,S032,P423,W15,Urgent
O02984,S030,P476,W12,Standard
O02985,S038,P034,W08,Standard
O02986,S009,P497,W13,Standard
O02987,S048,P309,W14,International
O02988,S021,P003,W04,Standard
O02989,S007,P269,W19,International
O02990,S032,P277,W09,Standard
O02991,S009,P437,W03,Urgent
O02992,S034,P451,W16,International
O02993,S042,P285,W20,Standard
O02994,S045,P028,W07,Standard
O02995,S030,P120,W18,International
O02996,S005,P133,W03,International
O02997,S002,P100,W18,Standard
O02998,S023,P374,W16,Standard
O02999,S009,P372,W09,Standard
O03000,S028,P184,W06,Urgent
O03001,S043,P496,W17,International
O03002,S020,P119,W18,International
O03003,S027,P118,W18,International
O03004,S011,P145,W13,International
O03005,S003,P314,W03,Standard
O03006,S045,P375,W18,Standard
O03007,S042,P447,W07,Standard
O03008,S018,P281,W02,International
O03009,S033,P089,W13,International
O03010,S004,P313,W12,Urgent
O03011,S010,P144,W11,Standard
O03012,S034,P052,W14,Standard
O03013,S027,P213,W06,International
O03014,S017,P400,W12,International
O03015,S049,P460,W02,Urgent
O03016,S034,P030,W03,International
O03017,S002,P148,W20,International
O03018,S042,P038,W08,International
O03019,S039,P273,W16,Urgent
O03020,S007,P107,W03,International
O03021,S002,P209,W10,Standard
O03022,S048,P454,W10,Urgent
O03023,S024,P405,W19,Standard
O03024,S017,P030,W07,Urgent
O03025,S014,P378,W20,International
O03026,S039,P121,W13,Standard
O03027,S017,P458,W18,Standard
O03028,S050,P328,W15,Standard
O03029,S004,P090,W18,Urgent
O03030,S031,P162,W19,Urgent
O03031,S022,P059,W08,Standard
O03032,S001,P104,W10,Standard
O03033,S009,P113,W16,Urgent
O03034,S026,P216,W01,Standard
O03035,S025,P234,W15,Urgent
O03036,S001,P041,W06,Standard
O03037,S026,P274,W07,International
O03038,S031,P480,W11,Standard
O03039,S012,P103,W10,International
O03040,S005,P059,W10,Urgent
O03041,S040,P431,W10,International
O03042,S004,P461,W14,International
O03043,S015,P175,W04,International
O03044,S045,P310,W05,Standard
O03045,S023,P217,W11,Urgent
O03046,S014,P366,W01,International
O03047,S015,P104,W12,Standard
O03048,S039,P107,W12,International
O03049,S014,P338,W12,International
O03050,S001,P464,W04,Urgent
O03051,S035,P168,W16,Urgent
O03052,S004,P357,W09,International
O03053,S050,P393,W09,Standard
O03054,S018,P360,W18,International
O03055,S042,P266,W09,International
O03056,S024,P136,W11,Standard
O03057,S027,P049,W20,International
O03058,S042,P324,W14,Standard
O03059,S042,P433,W06,International
O03060,S011,P443,W12,Urgent
O03061,S042,P498,W11,Urgent
O03062,S002,P058,W15,Urgent
O03063,S011,P292,W19,Urgent
O03064,S018,P254,W03,Urgent
O03065,S027,P197,W06,Urgent
O03066,S019,P024,W17,International
O03067,S042,P250,W02,Urgent
O03068,S001,P241,W05,Standard
O03069,S018,P388,W02,International
O03070,S033,P054,W01,Urgent
O03071,S014,P494,W10,International
O03072,S049,P244,W01,Standard
O03073,S036,P357,W06,Urgent
O03074,S036,P173,W03,International
O03075,S047,P055,W11,Urgent
O03076,S048,P343,W11,Standard
O03077,S026,P084,W19,Urgent
O03078,S016,P433,W07,International
O03079,S033,P472,W09,Urgent
O03080,S041,P275,W08,Standard
O03081,S003,P272,W06,International
O03082,S043,P236,W13,International
O03083,S008,P491,W14,Urgent
O03084,S019,P313,W09,International
O03085,S038,P097,W15,Urgent
O03086,S048,P155,W10,International
O03087,S019,P307,W04,Urgent
O03088,S003,P296,W02,Standard
O03089,S030,P482,W15,Standard
O03090,S008,P161,W14,International
O03091,S039,P392,W03,Standard
O03092,S017,P185,W08,Urgent
O03093,S014,P190,W18,International
O03094,S047,P292,W15,Standard
O03095,S038,P110,W19,International
O03096,S002,P297,W02,Urgent
O03097,S034,P097,W10,Standard
O03098,S043,P310,W15,Urgent
O03099,S023,P225,W18,Standard
O03100,S038,P036,W13,International
O03101,S030,P340,W04,International
O03102,S019,P044,W09,International
O03103,S008,P124,W03,Standard
O03104,S019,P499,W16,Urgent
O03105,S010,P427,W11,Urgent
O03106,S038,P383,W15,International
O03107,S025,P026,W19,Standard
O03108,S029,P223,W02,Urgent
O03109,S001,P482,W17,Urgent
O03110,S033,P068,W16,International
O03111,S021,P320,W09,International
O03112,S037,P197,W16,Standard
O03113,S018,P227,W20,International
O03114,S050,P456,W16,International
O03115,S016,P337,W12,Urgent
O03116,S023,P407,W14,Standard
O03117,S034,P320,W16,International
O03118,S029,P010,W19,Standard
O03119,S004,P030,W12,International
O03120,S009,P180,W06,Urgent
O03121,S015,P351,W10,Standard
O03122,S019,P007,W15,Urgent
O03123,S036,P479,W01,Urgent
O03124,S019,P458,W09,International
O03125,S004,P383,W14,Standard
O03126,S014,P108,W02,International
O03127,S049,P478,W09,International
O03128,S007,P468,W12,Urgent
O03129,S029,P078,W17,Urgent
O03130,S013,P054,W10,Urgent
O03131,S015,P169,W15,Standard
O03132,S048,P463,W14,Standard
O03133,S022,P211,W12,Urgent
O03134,S005,P144,W18,International
O03135,S006,P250,W11,Standard
O03136,S046,P431,W17,Urgent
O03137,S006,P025,W02,International
O03138,S012,P026,W20,Standard
O03139,S037,P129,W19,International
O03140,S006,P382,W19,Urgent
O03141,S006,P324,W05,Standard
O03142,S008,P341,W09,Standard
O03143,S032,P405,W10,Standard
O03144,S031,P334,W17,International
O03145,S044,P354,W13,International
O03146,S036,P499,W05,International
O03147,S046,P296,W15,Standard
O03148,S032,P112,W17,Urgent
O03149,S004,P327,W14,International
O03150,S028,P203,W20,International
O03151,S014,P441,W07,Urgent
O03152,S036,P127,W11,International
O03153,S050,P374,W13,Standard
O03154,S011,P232,W18,Standard
O03155,S035,P367,W01,Urgent
O03156,S019,P368,W15,International
O03157,S014,P309,W16,Standard
O03158,S043,P275,W08,Standard
O03159,S020,P253,W16,Urgent
O03160,S019,P466,W19,Urgent
O03161,S027,P493,W04,International
O03162,S028,P247,W07,Urgent
O03163,S016,P033,W11,Standard
O03164,S003,P345,W09,Standard
O03165,S027,P052,W05,Standard
O03166,S005,P446,W12,Urgent
O03167,S004,P401,W03,International
O03168,S044,P315,W07,Standard
O03169,S033,P045,W17,Urgent
O03170,S019,P045,W11,Standard
O03171,S037,P234,W20,International
O03172,S006,P142,W05,Standard
O03173,S006,P225,W10,Standard
O03174,S011,P086,W11,International
O03175,S045,P277,W10,International
O03176,S032,P151,W06,Standard
O03177,S013,P155,W10,Standard
O03178,S018,P257,W02,Standard
O03179,S046,P018,W04,Urgent
O03180,S046,P017,W08,International
O03181,S031,P442,W08,Standard
O03182,S041,P243,W09,International
O03183,S007,P292,W02,Standard
O03184,S034,P408,W06,International
O03185,S042,P122,W17,Standard
O03186,S032,P075,W11,Standard
O03187,S044,P308,W10,Urgent
O03188,S034,P377,W16,International
O03189,S039,P385,W07,International
O03190,S013,P426,W09,International
O03191,S006,P419,W05,Urgent
O03192,S009,P334,W13,Urgent
O03193,S048,P449,W05,International
O03194,S018,P418,W14,International
O03195,S018,P063,W05,Standard
O03196,S039,P152,W01,Standard
O03197,S004,P130,W07,International
O03198,S034,P010,W01,Standard
O03199,S036,P198,W06,International
O03200,S049,P412,W10,Urgent
O03201,S032,P494,W19,International
O03202,S010,P497,W05,Urgent
O03203,S006,P102,W06,Standard
O03204,S037,P054,W08,International
O03205,S005,P265,W09,Urgent
O03206,S002,P252,W17,International
O03207,S008,P324,W12,International
O03208,S032,P165,W06,Urgent
O03209,S033,P253,W13,International
O03210,S004,P297,W15,Standard
O03211,S022,P468,W02,International
O03212,S011,P461,W16,Standard
O03213,S004,P412,W07,International
O03214,S040,P472,W08,Standard
O03215,S001,P169,W11,Urgent
O03216,S017,P197,W06,International
O03217,S003,P460,W01,Urgent
O03218,S027,P023,W12,International
O03219,S038,P443,W07,Urgent
O03220,S031,P275,W12,Standard
O03221,S018,P180,W02,International
O03222,S012,P276,W19,Standard
O03223,S026,P135,W11,Standard
O03224,S028,P155,W03,Urgent
O03225,S006,P313,W14,Urgent
O03226,S022,P391,W16,Standard
O03227,S040,P126,W11,Standard
O03228,S004,P133,W05,International
O03229,S020,P417,W08,Urgent
O03230,S012,P487,W07,Standard
O03231,S015,P186,W12,Standard
O03232,S022,P236,W04,International
O03233,S034,P470,W04,Standard
O03234,S046,P246,W06,Urgent
O03235,S002,P122,W11,Urgent
O03236,S009,P206,W03,International
O03237,S023,P427,W16,Urgent
O03238,S033,P180,W02,International
O03239,S019,P095,W03,Standard
O03240,S035,P230,W18,Standard
O03241,S015,P141,W15,Standard
O03242,S003,P234,W15,International
O03243,S046,P410,W09,Urgent
O03244,S047,P209,W02,Urgent
O03245,S046,P127,W19,Standard
O03246,S014,P030,W04,Standard
O03247,S044,P005,W18,Urgent
O03248,S011,P279,W04,Urgent
O03249,S047,P206,W19,International
O03250,S032,P117,W13,International
O03251,S049,P334,W15,Urgent
O03252,S020,P417,W17,Urgent
O03253,S011,P469,W05,Urgent
O03254,S010,P152,W06,Standard
O03255,S049,P211,W14,Standard
O03256,S018,P363,W19,Standard
O03257,S038,P121,W11,Urgent
O03258,S045,P232,W16,Standard
O03259,S013,P255,W15,Urgent
O03260,S008,P480,W15,Standard
O03261,S013,P040,W01,Standard
O03262,S015,P345,W11,International
O03263,S019,P230,W05,Urgent
O03264,S007,P302,W18,Urgent
O03265,S043,P186,W03,International
O03266,S013,P231,W11,International
O03267,S001,P288,W08,Standard
O03268,S012,P288,W04,Urgent
O03269,S019,P055,W13,Urgent
O03270,S004,P346,W18,International
O03271,S044,P323,W18,Urgent
O03272,S037,P035,W15,Urgent
O03273,S037,P048,W07,Standard
O03274,S006,P251,W08,International
O03275,S001,P197,W01,International
O03276,S001,P192,W15,International
O03277,S034,P240,W03,Standard
O03278,S035,P336,W09,Standard
O03279,S050,P108,W10,Standard
O03280,S021,P425,W04,Urgent
O03281,S017,P365,W09,Urgent
O03282,S040,P159,W18,Standard
O03283,S046,P449,W15,Urgent
O03284,S020,P005,W20,Standard
O03285,S031,P273,W11,International
O03286,S032,P029,W13,Urgent
O03287,S004,P287,W15,Urgent
O03288,S029,P497,W02,Standard
O03289,S004,P271,W07,International
O03290,S035,P109,W10,International
O03291,S032,P105,W08,Standard
O03292,S034,P162,W06,Urgent
O03293,S018,P008,W09,International
O03294,S004,P217,W08,Urgent
O03295,S034,P085,W08,Urgent
O03296,S032,P482,W19,Standard
O03297,S039,P162,W10,Urgent
O03298,S002,P473,W10,International
O03299,S038,P450,W04,International
O03300,S023,P082,W07,Urgent
O03301,S044,P083,W12,Standard
O03302,S016,P231,W16,Urgent
O03303,S004,P340,W18,Standard
O03304,S004,P075,W03,International
O03305,S045,P464,W11,Standard
O03306,S038,P316,W18,Urgent
O03307,S007,P033,W13,Standard
O03308,S026,P009,W08,Urgent
O03309,S045,P337,W17,Urgent
O03310,S015,P013,W20,Standard
O03311,S025,P435,W13,Standard
O03312,S036,P420,W12,International
O03313,S020,P025,W07,Urgent
O03314,S026,P229,W19,Standard
O03315,S005,P035,W10,International
O03316,S009,P145,W15,International
O03317,S041,P487,W15,Standard
O03318,S003,P311,W14,Urgent
O03319,S020,P413,W15,Urgent
O03320,S019,P327,W17,Standard
O03321,S017,P497,W07,International
O03322,S043,P441,W01,Standard
O03323,S044,P135,W08,Standard
O03324,S007,P368,W15,International
O03325,S032,P150,W07,Urgent
O03326,S004,P013,W14,Urgent
O03327,S003,P032,W09,International
O03328,S041,P022,W16,International
O03329,S030,P253,W18,Standard
O03330,S004,P375,W09,Urgent
O03331,S025,P038,W09,Standard
O03332,S042,P457,W11,International
O03333,S048,P440,W13,International
O03334,S013,P420,W09,Urgent
O03335,S035,P137,W11,Standard
O03336,S037,P481,W10,Urgent
O03337,S037,P271,W02,Standard
O03338,S037,P208,W06,International
O03339,S026,P163,W14,International
O03340,S018,P376,W17,Urgent
O03341,S031,P307,W13,International
O03342,S014,P133,W12,Urgent
O03343,S032,P483,W11,International
O03344,S040,P347,W05,International
O03345,S006,P384,W05,International
O03346,S032,P411,W08,Standard
O03347,S034,P474,W09,Standard
O03348,S011,P294,W18,International
O03349,S040,P087,W20,International
O03350,S001,P193,W10,International
O03351,S004,P396,W16,Urgent
O03352,S016,P058,W14,International
O03353,S027,P106,W10,International
O03354,S027,P077,W19,International
O03355,S041,P115,W14,International
O03356,S028,P227,W14,International
O03357,S023,P265,W16,Urgent
O03358,S041,P047,W04,International
O03359,S014,P171,W07,Urgent
O03360,S036,P484,W05,Standard
O03361,S010,P279,W05,Urgent
O03362,S029,P405,W20,Standard
O03363,S023,P263,W07,Standard
O03364,S037,P365,W08,International
O03365,S007,P024,W06,International
O03366,S032,P117,W07,Urgent
O03367,S027,P377,W09,Urgent
O03368,S048,P397,W03,Standard
O03369,S031,P357,W03,Standard
O03370,S008,P356,W10,Urgent
O03371,S021,P084,W20,International
O03372,S021,P151,W19,Urgent
O03373,S003,P253,W04,Urgent
O03374,S024,P112,W11,Urgent
O03375,S024,P290,W19,International
O03376,S045,P107,W13,Standard
O03377,S032,P039,W09,Urgent
O03378,S011,P453,W17,Urgent
O03379,S020,P111,W19,International
O03380,S034,P303,W20,Standard
O03381,S035,P444,W12,Urgent
O03382,S012,P356,W06,Standard
O03383,S003,P255,W02,Urgent
O03384,S008,P361,W12,International
O03385,S043,P473,W20,Urgent
O03386,S038,P155,W10,Urgent
O03387,S049,P367,W13,Standard
O03388,S017,P263,W08,International
O03389,S022,P153,W09,Standard
O03390,S023,P451,W01,Urgent
O03391,S019,P466,W02,International
O03392,S036,P075,W15,International
O03393,S032,P077,W15,Standard
O03394,S009,P262,W09,Standard
O03395,S042,P484,W13,International
O03396,S019,P346,W17,Urgent
O03397,S012,P098,W13,Standard
O03398,S004,P264,W17,Urgent
O03399,S047,P482,W10,Urgent
O03400,S031,P191,W04,Urgent
O03401,S023,P243,W06,Standard
O03402,S035,P167,W20,Urgent
O03403,S047,P188,W04,Urgent
O03404,S026,P088,W19,International
O03405,S008,P276,W20,Urgent
O03406,S008,P206,W17,Standard
O03407,S007,P475,W02,Urgent
O03408,S010,P340,W14,Standard
O03409,S019,P456,W03,Urgent
O03410,S014,P006,W19,Urgent
O03411,S004,P248,W07,International
O03412,S018,P391,W11,Standard
O03413,S044,P496,W06,International
O03414,S016,P095,W19,International
O03415,S041,P449,W08,Standard
O03416,S046,P054,W05,Urgent
O03417,S044,P015,W13,International
O03418,S027,P434,W05,Urgent
O03419,S002,P151,W06,Standard
O03420,S005,P484,W16,International
O03421,S030,P352,W11,Urgent
O03422,S043,P006,W01,Urgent
O03423,S044,P476,W05,Standard
O03424,S039,P217,W15,Urgent
O03425,S023,P347,W19,Standard
O03426,S036,P487,W18,Urgent
O03427,S035,P212,W16,Urgent
O03428,S009,P028,W12,Standard
O03429,S023,P105,W08,Standard
O03430,S012,P112,W16,International
O03431,S006,P031,W11,International
O03432,S045,P442,W18,Urgent
O03433,S048,P449,W20,International
O03434,S044,P281,W19,Standard
O03435,S042,P301,W02,International
O03436,S001,P096,W14,International
O03437,S024,P430,W14,Standard
O03438,S043,P146,W19,International
O03439,S005,P125,W12,Urgent
O03440,S025,P396,W02,International
O03441,S038,P168,W10,International
O03442,S047,P073,W05,Standard
O03443,S033,P230,W13,Standard
O03444,S044,P411,W01,Urgent
O03445,S040,P058,W05,International
O03446,S002,P250,W06,International
O03447,S017,P433,W03,International
O03448,S044,P197,W16,Standard
O03449,S005,P391,W16,International
O03450,S024,P445,W02,Urgent
O03451,S030,P139,W13,International
O03452,S036,P094,W01,Standard
O03453,S043,P484,W16,Urgent
O03454,S007,P292,W08,Urgent
O03455,S028,P082,W08,Standard
O03456,S027,P410,W10,Standard
O03457,S040,P135,W02,Urgent
O03458,S004,P317,W09,Urgent
O03459,S006,P389,W14,Urgent
O03460,S047,P437,W17,Standard
O03461,S043,P400,W14,Urgent
O03462,S037,P351,W13,Urgent
O03463,S036,P265,W08,Standard
O03464,S015,P375,W02,Standard
O03465,S036,P334,W07,International
O03466,S042,P387,W16,Standard
O03467,S001,P100,W17,Standard
O03468,S019,P124,W14,International
O03469,S047,P446,W20,International
O03470,S035,P336,W07,Standard
O03471,S046,P299,W14,Standard
O03472,S026,P228,W07,Urgent
O03473,S041,P287,W20,Standard
O03474,S011,P339,W04,Urgent
O03475,S020,P382,W09,Urgent
O03476,S019,P112,W10,Standard
O03477,S012,P258,W18,Standard
O03478,S041,P450,W04,International
O03479,S016,P238,W01,Urgent
O03480,S049,P011,W11,Standard
O03481,S010,P491,W08,Urgent
O03482,S024,P252,W19,Urgent
O03483,S016,P391,W12,Urgent
O03484,S023,P382,W08,Urgent
O03485,S024,P479,W11,Standard
O03486,S027,P189,W03,Urgent
O03487,S016,P457,W15,International
O03488,S016,P396,W15,Standard
O03489,S036,P040,W09,International
O03490,S016,P147,W12,Urgent
O03491,S048,P033,W09,International
O03492,S026,P039,W13,Urgent
O03493,S039,P089,W13,Standard
O03494,S016,P012,W03,Urgent
O03495,S027,P357,W08,Standard
O03496,S035,P174,W20,Urgent
O03497,S036,P206,W20,Urgent
O03498,S005,P348,W11,Standard
O03499,S027,P230,W02,Standard
O03500,S001,P024,W04,Urgent
O03501,S008,P137,W20,Urgent
O03502,S048,P364,W13,International
O03503,S043,P219,W14,Standard
O03504,S044,P210,W02,International
O03505,S024,P448,W17,Standard
O03506,S048,P022,W13,Standard
O03507,S009,P236,W18,International
O03508,S027,P413,W06,Urgent
O03509,S003,P330,W15,Urgent
O03510,S022,P414,W08,Urgent
O03511,S003,P229,W07,Urgent
O03512,S044,P355,W18,Urgent
O03513,S039,P317,W07,Standard
O03514,S016,P233,W14,Urgent
O03515,S002,P064,W17,Standard
O03516,S015,P075,W16,Standard
O03517,S023,P135,W03,Urgent
O03518,S001,P227,W11,Urgent
O03519,S047,P219,W17,International
O03520,S047,P463,W02,Urgent
O03521,S043,P448,W10,International
O03522,S041,P144,W12,Urgent
O03523,S042,P174,W05,International
O03524,S002,P162,W19,International
O03525,S043,P416,W04,International
O03526,S003,P201,W05,Standard
O03527,S012,P399,W09,International
O03528,S025,P190,W06,Standard
O03529,S030,P178,W16,International
O03530,S045,P316,W07,Standard
O03531,S032,P105,W14,International
O03532,S012,P038,W16,Urgent
O03533,S039,P329,W01,International
O03534,S007,P480,W11,Urgent
O03535,S009,P025,W20,International
O03536,S036,P223,W04,International
O03537,S019,P263,W14,Urgent
O03538,S050,P075,W10,Urgent
